2010|Argentina|South America|2010-12-15|5|Fifa Ballon D'Or|Enrique Sacco|Media|Lionel Messi|Argentina|South America|Barcelona|FW-MF|5
2010|Argentina|South America|2010-12-15|5|Fifa Ballon D'Or|Enrique Sacco|Media|Andres Iniesta|Spain|Europe|Barcelona|MF|3
2010|Argentina|South America|2010-12-15|5|Fifa Ballon D'Or|Enrique Sacco|Media|Diego Forlan|Uruguay|South America|Atlético Madrid|FW-MF|1
2010|England|Europe|2010-12-15|6|Fifa Ballon D'Or|Henry Winter|Media|Wesley Sneijder|Netherlands|Europe|Inter|MF|5
2010|England|Europe|2010-12-15|6|Fifa Ballon D'Or|Rio Ferdinand|Captain|Wesley Sneijder|Netherlands|Europe|Inter|MF|5
2010|England|Europe|2010-12-15|6|Fifa Ballon D'Or|Capello Fabio|Coach|Andres Iniesta|Spain|Europe|Barcelona|MF|5
2010|England|Europe|2010-12-15|6|Fifa Ballon D'Or|Capello Fabio|Coach|Xavi|Spain|Europe|Barcelona|MF|3
2010|England|Europe|2010-12-15|6|Fifa Ballon D'Or|Rio Ferdinand|Captain|Andres Iniesta|Spain|Europe|Barcelona|MF|3
2010|England|Europe|2010-12-15|6|Fifa Ballon D'Or|Henry Winter|Media|Andres Iniesta|Spain|Europe|Barcelona|MF|3
2010|England|Europe|2010-12-15|6|Fifa Ballon D'Or|Henry Winter|Media|Bastian Schweinsteiger|Germany|Europe|Bayern Munich|DF-MF|1
2010|England|Europe|2010-12-15|6|Fifa Ballon D'Or|Rio Ferdinand|Captain|Xavi|Spain|Europe|Barcelona|MF|1
2010|England|Europe|2010-12-15|6|Fifa Ballon D'Or|Capello Fabio|Coach|Maicon Sisenando|Brazil|South America|Inter|DF|1
2010|Uruguay|South America|2010-12-15|7|Fifa Ballon D'Or|Lugano Diego|Captain|Wesley Sneijder|Netherlands|Europe|Inter|MF|5
2010|Uruguay|South America|2010-12-15|7|Fifa Ballon D'Or|Ricardo Pineyrua|Media|Lionel Messi|Argentina|South America|Barcelona|FW-MF|5
2010|Uruguay|South America|2010-12-15|7|Fifa Ballon D'Or|Tabárez Oscar|Coach|Lionel Messi|Argentina|South America|Barcelona|FW-MF|5
2010|Uruguay|South America|2010-12-15|7|Fifa Ballon D'Or|Tabárez Oscar|Coach|Xavi|Spain|Europe|Barcelona|MF|3
2010|Uruguay|South America|2010-12-15|7|Fifa Ballon D'Or|Ricardo Pineyrua|Media|Diego Forlan|Uruguay|South America|Atlético Madrid|FW-MF|3
2010|Uruguay|South America|2010-12-15|7|Fifa Ballon D'Or|Lugano Diego|Captain|Xavi|Spain|Europe|Barcelona|MF|3
2010|Uruguay|South America|2010-12-15|7|Fifa Ballon D'Or|Lugano Diego|Captain|Lionel Messi|Argentina|South America|Barcelona|FW-MF|1
2010|Uruguay|South America|2010-12-15|7|Fifa Ballon D'Or|Ricardo Pineyrua|Media|Andres Iniesta|Spain|Europe|Barcelona|MF|1
2010|Uruguay|South America|2010-12-15|7|Fifa Ballon D'Or|Tabárez Oscar|Coach|Thomas Muller|Germany|Europe|Bayern Munich|FW-MF|1
2010|Portugal|Europe|2010-12-15|8|Fifa Ballon D'Or|Joaquim Rita|Media|Xavi|Spain|Europe|Barcelona|MF|5
2010|Portugal|Europe|2010-12-15|8|Fifa Ballon D'Or|Paulo Bento|Coach|Xavi|Spain|Europe|Barcelona|MF|5
2010|Portugal|Europe|2010-12-15|8|Fifa Ballon D'Or|Ronaldo Cristiano|Captain|Xavi|Spain|Europe|Barcelona|MF|5
2010|Portugal|Europe|2010-12-15|8|Fifa Ballon D'Or|Ronaldo Cristiano|Captain|Iker Casillas|Spain|Europe|Real Madrid|GK|3
2010|Portugal|Europe|2010-12-15|8|Fifa Ballon D'Or|Paulo Bento|Coach|Lionel Messi|Argentina|South America|Barcelona|FW-MF|3
2010|Portugal|Europe|2010-12-15|8|Fifa Ballon D'Or|Joaquim Rita|Media|Lionel Messi|Argentina|South America|Barcelona|FW-MF|3
2010|Portugal|Europe|2010-12-15|8|Fifa Ballon D'Or|Joaquim Rita|Media|Wesley Sneijder|Netherlands|Europe|Inter|MF|1
2010|Portugal|Europe|2010-12-15|8|Fifa Ballon D'Or|Paulo Bento|Coach|Andres Iniesta|Spain|Europe|Barcelona|MF|1
2010|Portugal|Europe|2010-12-15|8|Fifa Ballon D'Or|Ronaldo Cristiano|Captain|Wesley Sneijder|Netherlands|Europe|Inter|MF|1
2010|Egypt|Africa|2010-12-15|9|Fifa Ballon D'Or|Inas Mazhar|Media|Andres Iniesta|Spain|Europe|Barcelona|MF|5
2010|Egypt|Africa|2010-12-15|9|Fifa Ballon D'Or|Inas Mazhar|Media|Lionel Messi|Argentina|South America|Barcelona|FW-MF|3
2010|Egypt|Africa|2010-12-15|9|Fifa Ballon D'Or|Inas Mazhar|Media|Diego Forlan|Uruguay|South America|Atlético Madrid|FW-MF|1
2010|Croatia|Europe|2010-12-15|10|Fifa Ballon D'Or|Slaven Bilic|Coach|Lionel Messi|Argentina|South America|Barcelona|FW-MF|5
2010|Croatia|Europe|2010-12-15|10|Fifa Ballon D'Or|Zdravko Reic|Media|Andres Iniesta|Spain|Europe|Barcelona|MF|5
2010|Croatia|Europe|2010-12-15|10|Fifa Ballon D'Or|Srna Darijo|Captain|Lionel Messi|Argentina|South America|Barcelona|FW-MF|5
2010|Croatia|Europe|2010-12-15|10|Fifa Ballon D'Or|Srna Darijo|Captain|Didier Drogba|Côte d'Ivoire|Africa|Chelsea|FW|3
2010|Croatia|Europe|2010-12-15|10|Fifa Ballon D'Or|Zdravko Reic|Media|Wesley Sneijder|Netherlands|Europe|Inter|MF|3
2010|Croatia|Europe|2010-12-15|10|Fifa Ballon D'Or|Slaven Bilic|Coach|Xavi|Spain|Europe|Barcelona|MF|3
